Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
9927,1.2,Very Good,F,VS1,62.6,59.0,6.64,6.71,4.18,8983
9463,0.33,Very Good,F,VS2,61.2,58.0,4.45,4.5,2.74,666
21637,1.21,Good,G,VS2,59.1,61.0,6.95,6.89,4.09,7359
26705,0.32,Ideal,E,VVS2,61.5,57.0,4.41,4.4,2.71,1080
2981,1.52,Fair,D,SI2,56.3,61.0,7.7,7.62,4.31,7702
2662,1.5,Premium,J,VS2,61.7,56.0,7.33,7.23,4.49,7308
8583,0.5,Premium,E,SI1,61.4,58.0,5.17,5.09,3.15,1155
24713,0.7,Very Good,F,SI1,63.7,55.0,5.62,5.69,3.6,2192
2224,0.94,Good,D,SI1,63.6,56.0,6.25,6.2,3.96,4790
12890,1.01,Very Good,E,SI2,63.5,55.0,6.32,6.38,4.03,4363
25040,0.31,Very Good,E,SI1,63.3,55.0,4.36,4.33,2.75,698
12458,2.04,Very Good,I,VS1,61.8,60.0,8.11,8.21,5.04,18127
7054,0.24,Very Good,F,VVS1,59.0,59.0,4.05,4.08,2.4,552
26489,0.39,Ideal,E,VS1,60.8,56.0,4.74,4.77,2.89,914
10712,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9285
25487,0.5,Ideal,G,VVS2,62.8,57.0,5.07,5.05,3.18,1858
19964,0.32,Ideal,G,VS1,61.7,55.0,4.43,4.39,2.72,828
5294,0.72,Ideal,I,VS2,61.8,55.0,5.75,5.78,3.56,2650
17104,0.31,Ideal,G,VS2,59.1,57.0,4.45,4.48,2.64,544
2838,1.59,Very Good,I,VS2,60.5,63.0,7.52,7.45,4.53,10106
22222,0.32,Ideal,F,SI1,61.3,55.0,4.44,4.47,2.73,491
24097,0.34,Ideal,E,SI1,61.0,57.0,4.48,4.51,2.74,596
14308,0.39,Premium,J,VVS1,62.8,58.0,4.66,4.61,2.91,921
25944,1.2,Premium,J,SI1,61.5,59.0,6.84,6.81,4.2,4657
18239,0.52,Very Good,E,VS1,59.6,58.0,5.21,5.26,3.12,1767
10451,0.3,Very Good,E,VS1,61.4,59.0,4.32,4.28,2.64,653
13528,1.2,Very Good,H,SI2,58.8,61.0,6.94,6.98,4.09,5211
5795,0.57,Ideal,E,VS2,60.8,56.0,5.4,5.35,3.27,1819
15356,0.9,Premium,E,VS2,,59.0,6.14,6.06,3.82,4687
4570,0.29,Very Good,D,VVS2,62.3,59.0,4.21,4.26,2.64,664
6725,0.34,Ideal,F,VS2,61.4,55.0,4.54,4.52,2.78,856
7932,0.4,Ideal,D,VS2,62.2,54.0,4.73,4.76,2.95,891
15672,0.56,Ideal,D,VS2,62.2,56.0,5.28,5.24,3.27,2066
21179,0.41,Premium,D,VVS1,61.6,58.0,4.78,4.74,2.93,1582
9658,0.73,Ideal,E,SI1,62.8,57.0,5.73,5.74,3.6,2728
14451,1.05,Premium,D,SI2,58.9,58.0,6.74,6.67,3.95,5134
3429,1.06,Ideal,E,SI2,62.2,55.0,6.51,6.54,4.06,5223
3377,0.53,Ideal,G,VVS1,61.2,55.0,5.19,5.23,3.19,2005
18950,0.3,Very Good,E,SI1,63.2,57.0,4.3,4.25,2.7,675
24652,2.06,Premium,I,VS1,58.4,55.0,8.42,8.35,4.9,15393
6111,0.45,Ideal,E,VVS2,61.6,56.0,4.96,4.98,3.06,1817
14852,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,9266
21801,0.32,Good,G,SI1,63.5,56.0,4.35,4.38,2.77,477
24559,0.9,Premium,G,VS2,62.1,59.0,6.2,6.14,3.83,4259
23179,0.56,Ideal,D,VS2,60.6,56.0,5.37,5.33,3.24,2066
11259,0.41,Ideal,E,SI2,60.7,57.0,4.81,4.85,2.93,683
16521,0.32,Ideal,E,SI2,62.0,55.0,4.41,4.36,2.72,576
23392,1.12,Ideal,F,VVS2,61.4,57.0,6.66,6.69,4.1,9461
21358,1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23,7134
17971,0.31,Premium,D,VS2,61.7,58.0,4.32,4.37,2.68,636
9234,0.32,Ideal,G,VVS1,62.4,56.0,4.39,4.36,2.73,1080
525,0.56,Ideal,F,VS2,61.0,55.0,5.33,5.35,3.26,1708
15644,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1316
13257,1.01,Very Good,H,SI1,63.1,60.0,6.41,6.37,4.03,4513
26481,0.54,Ideal,G,VS1,62.1,55.1,5.2,5.23,3.23,1745
2899,0.55,Very Good,G,VVS2,57.1,63.0,5.39,5.47,3.1,1879
20418,0.9,Premium,E,VS2,63.0,58.0,6.16,6.13,3.87,4625
8401,1.51,Premium,E,VS2,62.2,59.0,7.31,7.36,4.56,14171
9604,1.58,Ideal,E,VS2,62.7,56.0,7.45,7.55,4.7,15579
6803,0.39,Good,F,SI1,63.6,58.0,4.65,4.6,2.94,921
23302,1.28,Premium,I,SI1,59.4,61.0,7.11,7.04,4.2,3942
444,0.59,Premium,E,SI1,61.8,60.0,5.39,5.33,3.31,1789
20336,1.01,Ideal,G,VS2,61.7,57.0,6.48,6.45,3.99,6104
17200,0.91,Very Good,H,SI2,63.3,58.0,6.11,6.06,3.85,3756
7842,1.01,Premium,E,SI2,60.4,57.0,6.53,6.49,3.93,3801
2152,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,9127
12271,0.73,Premium,E,VS1,60.9,61.0,5.81,5.79,3.53,3311
2879,1.01,Very Good,F,SI1,62.7,56.0,6.39,6.36,4.0,5078
16474,0.73,Fair,D,SI2,65.5,60.0,5.64,5.54,3.66,2147
5754,0.27,Ideal,F,IF,63.0,55.0,4.13,4.16,2.61,760
14859,0.3,Ideal,E,VVS1,62.0,57.0,4.29,4.32,2.67,844
19540,0.31,Very Good,G,VS1,60.8,61.0,4.33,4.35,2.64,625
12616,1.01,Ideal,J,VS2,62.2,54.0,6.41,6.47,4.01,4443
10107,0.43,Ideal,G,IF,61.3,56.0,4.86,4.9,2.99,1318
25807,0.75,Ideal,D,SI2,61.3,56.0,5.85,5.89,3.6,2773
19226,0.5,Premium,F,SI1,61.0,60.0,5.11,5.08,3.11,1286
14613,0.26,Very Good,G,VVS1,61.8,57.0,4.06,4.1,2.52,545
23674,0.41,Very Good,F,SI1,63.2,59.0,4.72,4.68,2.97,969
20757,2.0,Very Good,H,SI2,63.0,59.0,7.94,8.07,5.04,15694
22491,0.5,Ideal,G,VVS1,62.2,56.0,5.12,5.1,3.18,2070
13501,0.32,Ideal,F,VS2,61.4,55.0,4.43,4.46,2.73,781
14056,0.76,Ideal,I,SI1,61.9,56.0,5.85,5.88,3.63,2358
7373,0.3,Ideal,D,VVS1,61.3,57.0,4.32,4.29,2.64,1069
21644,1.5,Very Good,E,SI1,62.0,57.0,7.25,7.33,4.52,11690
18517,0.91,Very Good,E,SI1,63.5,57.0,6.11,6.07,3.87,4138
17949,0.54,Premium,H,VS2,61.9,55.0,5.25,5.22,3.24,1389
10655,0.77,Premium,F,SI1,60.0,61.0,5.97,5.93,3.57,2745
21908,1.01,Fair,E,SI2,67.4,60.0,6.19,6.05,4.13,2797
1875,1.02,Good,I,SI2,63.6,56.0,6.4,6.37,4.06,3856
26176,0.7,Very Good,G,VS2,63.3,57.0,5.62,5.66,3.57,2538
22665,0.97,Ideal,I,I1,61.6,53.0,6.4,6.43,3.95,2239
8409,0.26,Very Good,D,VVS2,62.4,54.0,4.08,4.13,2.56,554
7160,1.16,Ideal,G,SI2,61.9,56.0,6.77,6.73,4.18,4969
11124,1.01,Ideal,E,SI1,60.8,56.0,6.48,6.51,3.95,5534
16034,1.0,Very Good,E,VS2,63.5,56.0,6.37,6.32,4.03,5633
20815,0.43,Premium,D,SI1,60.1,58.0,4.89,4.93,2.95,830
24566,0.34,Ideal,D,I1,62.5,57.0,4.47,4.49,2.8,413
17643,1.18,Ideal,I,SI1,62.2,56.0,6.85,6.75,4.23,5088
24178,0.3,Ideal,E,VVS1,61.6,56.0,4.31,4.32,2.66,838
3316,0.78,Fair,H,VS2,54.7,67.0,6.25,6.15,3.4,2691
25058,0.75,Premium,G,SI1,59.1,59.0,5.98,5.9,3.51,2622
11452,0.7,Good,G,VS1,60.6,61.0,5.71,5.77,3.48,2591
13973,0.91,Fair,H,SI2,64.4,57.0,6.11,6.09,3.93,2763
17587,0.83,Ideal,G,VS1,62.1,57.0,5.99,6.03,3.73,4181
16858,0.52,Ideal,E,VS1,62.6,57.0,5.15,5.11,3.21,1793
16453,0.98,Fair,G,I1,67.3,60.0,6.17,6.11,4.14,1932
26485,1.5,Ideal,I,VS2,62.6,55.0,7.39,7.31,4.6,9408
25610,0.42,Premium,E,VS2,61.0,60.0,4.85,4.82,2.95,1024
6499,1.33,Ideal,I,SI1,61.6,57.0,7.06,7.1,4.36,7526
20471,0.55,Ideal,H,VS2,61.9,54.0,5.25,5.28,3.26,1402
18679,0.41,Very Good,F,SI1,62.9,56.0,4.71,4.73,2.97,755
14545,0.31,Premium,E,VS2,61.3,60.0,4.32,4.39,2.67,680
12767,0.39,Ideal,F,SI1,61.3,56.0,4.73,4.77,2.91,707
2763,1.53,Premium,H,SI1,61.0,61.0,7.45,7.4,4.53,10659
1773,0.54,Premium,F,VS1,60.0,59.0,5.3,5.23,3.16,1770
6884,0.44,Premium,E,VVS2,60.0,59.0,4.99,4.95,2.98,1334
9065,0.9,Fair,J,SI1,64.6,61.0,5.92,5.87,3.81,2438
3603,0.35,Ideal,D,SI1,62.3,57.0,4.5,4.52,2.81,644
16957,0.38,Ideal,F,SI1,60.9,55.0,4.7,4.72,2.87,844
814,0.32,Ideal,E,VS2,61.4,56.0,4.41,4.45,2.72,599
5274,0.7,Premium,E,VS1,62.7,57.0,5.68,5.64,3.55,2818
19376,0.24,Very Good,F,VVS2,61.8,56.0,4.01,4.04,2.48,608
23885,0.38,Ideal,F,VS2,62.0,54.0,4.64,4.69,2.89,796
2393,0.33,Premium,H,VS1,59.5,59.0,4.53,4.48,2.68,743
4798,0.58,Ideal,F,VS1,60.6,55.0,5.41,5.48,3.3,2117
10912,0.35,Ideal,J,VS1,62.6,53.7,4.51,4.54,2.83,483
18107,0.59,Premium,F,VS2,61.5,58.0,5.45,5.41,3.34,1769
19863,0.98,Premium,F,SI2,61.8,58.0,6.37,6.32,3.92,4308
13869,1.23,Good,G,SI1,63.1,56.0,6.78,6.81,4.29,6545
827,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,571
6751,0.32,Premium,G,VS2,60.8,59.0,4.44,4.41,2.69,720
7652,0.42,Ideal,D,VS2,61.5,55.0,4.83,4.86,2.98,961
8191,0.36,Ideal,G,SI1,61.5,54.0,4.6,4.63,2.84,571
16163,2.02,Ideal,H,SI2,,57.0,8.01,8.06,5.06,15974
3430,0.37,Ideal,J,SI1,61.4,57.0,4.62,4.66,2.85,469
16636,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,9263
20282,1.5,Ideal,F,SI1,62.7,56.0,7.25,7.35,4.58,9347
18318,0.53,Ideal,G,SI1,62.3,55.0,5.13,5.24,3.23,1308
7838,1.54,Premium,I,SI2,61.5,61.0,7.41,7.31,4.53,6278
2443,2.11,Very Good,I,SI2,63.8,54.0,8.13,8.19,5.21,12937
17901,0.67,Premium,G,VS2,61.0,61.0,5.66,5.61,3.44,2050
2824,0.41,Ideal,F,VS1,62.3,55.0,4.79,4.77,2.98,1076
15853,2.0,Fair,H,SI1,65.6,58.0,7.92,7.76,5.15,15762
11088,0.52,Premium,G,SI1,62.8,61.0,5.14,5.11,3.22,1338
8761,0.6,Ideal,G,VVS2,61.6,55.0,5.44,5.47,3.36,2413
22698,0.9,Premium,G,SI1,62.7,59.0,6.14,6.1,3.84,3774
15946,2.01,Fair,H,SI2,61.2,66.0,8.21,8.09,4.98,13587
7626,0.3,Ideal,G,VVS2,62.2,57.0,4.25,4.3,2.66,655
1440,1.0,Fair,E,VS2,,64.0,6.59,6.46,3.79,6285
6808,0.34,Ideal,E,VS1,62.0,56.0,4.52,4.48,2.79,1033
11266,0.28,Good,E,IF,64.6,58.0,4.09,4.12,2.65,612
15735,1.12,Good,G,SI2,56.7,62.0,6.91,6.86,3.9,4158
17509,0.5,Premium,D,SI1,60.7,59.0,5.11,5.04,3.08,1235
19349,0.57,Fair,F,VVS2,65.2,56.2,5.19,5.23,3.4,1902
21344,0.46,Good,F,VS1,59.9,61.9,5.02,5.06,3.01,1168
24114,0.9,Fair,F,VS2,58.9,67.0,6.18,6.17,3.64,3992
18498,0.52,Premium,I,SI1,62.5,59.0,5.12,5.06,3.18,1073
10489,0.32,Ideal,G,VS2,61.8,55.0,4.43,4.41,2.73,720
23400,0.61,Good,F,VS1,60.6,60.3,5.46,5.51,3.32,2120
13183,0.56,Ideal,H,VS1,60.2,57.0,5.38,5.35,3.23,1888
9507,0.59,Very Good,I,VS2,60.3,59.0,5.41,5.43,3.27,1445
20969,1.12,Ideal,G,VVS2,61.5,57.0,6.65,6.67,4.1,10305
23994,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,5329
26428,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,4581
7417,0.34,Ideal,D,VS2,60.8,57.0,4.52,4.56,2.76,730
5265,0.35,Ideal,G,VS2,61.3,56.0,4.55,4.58,2.8,807
17603,0.5,Very Good,D,VS1,62.0,56.0,5.09,5.11,3.16,1750
7969,0.78,Premium,J,SI1,63.0,60.0,5.88,5.82,3.66,1954
6932,0.4,Good,F,VS2,63.4,54.4,4.68,4.73,2.99,826
12046,1.51,Premium,G,VS1,62.6,60.0,7.28,7.19,4.53,14507
5800,0.59,Very Good,E,SI1,62.9,57.0,5.33,5.36,3.36,1664
6760,2.21,Very Good,I,SI1,62.9,59.0,8.3,8.34,5.23,17784
6096,1.02,Ideal,H,SI2,61.4,58.0,6.47,6.52,3.99,4766
21329,0.32,Very Good,H,VS2,62.7,54.0,4.39,4.41,2.76,505
14896,0.64,Ideal,D,VS2,60.7,59.0,5.58,5.62,3.4,2224
3275,0.3,Ideal,E,VVS1,61.6,56.0,4.3,4.34,2.66,838
20175,0.9,Good,F,SI1,63.6,59.0,6.07,6.12,3.88,3950
1594,1.9,Premium,G,SI2,63.0,58.0,7.93,7.86,4.97,13919
5125,0.31,Ideal,H,VVS2,,57.0,4.32,4.36,2.71,625
1037,2.01,Good,D,SI2,59.9,65.0,8.0,8.07,4.81,16624
18644,0.92,Very Good,D,SI1,62.9,56.0,6.18,6.22,3.9,4676
1479,0.35,Ideal,F,SI2,62.8,55.0,4.53,4.48,2.83,591
1078,2.06,Ideal,I,VS2,59.2,57.0,8.39,8.29,4.94,15691
3790,0.34,Ideal,E,SI1,61.4,54.0,4.53,4.5,2.77,765
8991,1.5,Very Good,F,SI2,63.1,63.0,7.27,7.21,4.57,8702
3621,0.64,Ideal,F,VS2,62.5,56.0,5.55,5.53,3.46,2074
18401,1.28,Premium,J,SI1,61.9,56.0,7.13,7.0,4.37,5290
19705,0.74,Ideal,E,VS2,60.2,55.0,5.87,5.92,3.55,3518
11060,1.69,Very Good,E,VS2,,58.0,7.52,7.6,4.74,17803
26745,0.8,Premium,H,VS2,61.2,53.0,6.05,5.98,3.68,2867
1699,0.71,Good,G,SI1,62.3,56.0,5.68,5.72,3.55,2251
15603,1.5,Fair,E,SI1,58.2,66.0,7.45,7.4,4.32,11128
13470,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4544
13424,1.21,Ideal,D,VS1,60.1,60.0,6.92,6.99,4.18,11019
19122,1.14,Very Good,H,SI2,63.3,57.0,6.6,6.63,4.19,4615
18711,0.3,Good,H,VS1,63.2,58.0,4.22,4.26,2.68,491
19070,0.38,Very Good,F,VS2,62.8,57.0,4.58,4.62,2.89,800
24679,2.05,Ideal,J,SI2,61.6,55.0,8.18,8.11,5.02,12654
20142,0.31,Ideal,E,VVS2,61.7,56.0,4.33,4.36,2.68,816
25939,0.71,Ideal,F,VS1,62.1,55.0,5.82,5.68,3.57,2839
2783,1.2,Ideal,I,I1,61.9,56.0,6.82,6.85,4.23,3505
24749,1.2,Premium,D,SI2,62.6,57.0,6.84,6.74,4.25,5551
18020,0.52,Ideal,H,VS1,62.0,55.4,5.16,5.21,3.21,1575
12645,0.32,Ideal,F,VVS1,61.3,55.0,4.42,4.45,2.72,854
5316,1.35,Very Good,G,VS2,62.8,59.0,7.01,7.04,4.41,9302
1207,1.52,Premium,G,VS2,62.8,60.0,7.26,7.22,4.55,13768
11027,1.5,Premium,I,SI2,62.2,61.0,7.24,7.19,4.49,7056
17783,0.5,Good,G,VVS2,63.4,57.0,5.06,5.1,3.22,1715
3526,1.0,Premium,F,I1,58.9,60.0,6.6,6.55,3.87,2841
15273,1.04,Premium,E,SI2,59.2,58.0,6.64,6.7,3.95,4484
11222,0.52,Ideal,D,SI1,61.8,57.0,5.14,5.19,3.19,1600
1989,0.43,Ideal,G,VS1,61.2,57.0,4.88,4.83,2.97,941
26288,0.9,Good,I,SI2,62.2,59.0,6.07,6.11,3.79,2800
4650,2.25,Premium,D,SI2,60.4,59.0,8.54,8.48,5.13,18007
16264,0.5,Ideal,G,VS2,62.2,54.1,5.07,5.12,3.17,1601
387,1.04,Ideal,F,SI1,61.3,56.0,6.55,6.5,4.0,5882
3104,0.41,Ideal,J,VS1,62.2,54.5,4.75,4.76,2.96,674
5206,1.09,Premium,F,VS1,61.3,60.0,6.67,6.61,4.07,7588
20959,0.5,Fair,H,SI1,64.9,54.0,5.01,4.98,3.24,1094
17302,1.2,Premium,G,VS2,61.4,60.0,6.77,6.81,4.17,7603
14465,1.12,Premium,I,SI2,61.2,58.0,6.72,6.68,4.1,3669
19375,1.08,Ideal,G,SI1,61.4,56.0,6.62,6.6,4.06,4771
18527,0.72,Ideal,J,VVS1,62.5,56.0,5.71,5.74,3.58,2249
3263,1.58,Premium,G,VS2,,58.0,7.68,7.64,4.46,11786
2988,1.05,Ideal,D,VVS2,61.9,54.0,6.53,6.55,4.05,11196
1890,0.42,Ideal,G,VS2,62.1,56.0,4.79,4.84,2.99,847
20835,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,3254
16967,1.06,Ideal,E,SI2,60.7,57.0,6.61,6.59,4.0,3977
23947,0.43,Very Good,G,SI1,62.3,59.0,4.79,4.81,2.99,754
8898,1.14,Ideal,F,VVS2,62.7,55.0,6.7,6.6,4.17,9316
11087,1.03,Premium,D,SI1,63.0,59.0,6.44,6.39,4.04,5653
11290,0.53,Premium,F,SI1,61.4,58.0,5.19,5.17,3.18,1324
6022,0.52,Ideal,E,SI1,60.1,59.0,5.18,5.23,3.13,1389
18334,0.47,Ideal,I,VVS1,61.0,56.0,5.02,5.04,3.07,1050
16348,1.0,Good,G,VVS2,60.9,56.0,6.49,6.52,3.96,7492
20502,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2378
14797,1.01,Ideal,G,VS2,62.7,56.0,6.43,6.39,4.02,6108
24008,0.74,Premium,H,SI1,60.9,60.0,5.81,5.75,3.52,2201
23080,0.3,Ideal,H,VVS1,61.9,57.0,4.3,4.33,2.67,665
4853,0.77,Good,E,VS2,63.4,57.0,5.8,5.84,3.69,3291
21706,0.72,Ideal,E,SI1,62.7,55.0,5.64,5.69,3.55,2886
22672,1.0,Premium,F,SI2,61.7,57.0,6.42,6.35,3.94,3853
2800,2.06,Premium,H,SI1,62.4,59.0,8.11,8.07,5.05,14863
17450,2.2,Ideal,H,SI2,60.0,58.0,8.47,8.5,5.09,16530
23813,0.44,Premium,G,SI1,61.0,60.0,4.93,4.88,2.99,990
12771,0.9,Ideal,D,SI1,61.8,57.0,6.22,6.17,3.83,4919
24217,1.21,Ideal,I,SI2,60.6,56.0,6.92,6.94,4.2,5091
18269,0.35,Ideal,F,VS2,61.4,54.0,4.54,4.58,2.8,706
16777,1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,12872
13036,1.05,Ideal,D,SI1,62.8,57.0,6.46,6.48,4.06,5914
17852,1.52,Ideal,H,SI1,61.4,55.0,7.38,7.48,4.56,10239
8308,2.0,Good,D,SI2,60.3,56.0,8.08,8.11,4.88,16425
25584,0.33,Ideal,E,VS2,61.1,56.0,4.48,4.45,2.73,928
26109,0.98,Very Good,H,SI2,62.1,59.0,6.33,6.39,3.95,3731
6068,1.01,Fair,F,SI1,65.9,60.0,6.25,6.17,4.09,4561
9348,0.3,Ideal,E,VVS1,62.6,54.0,4.28,4.31,2.69,826
15428,0.32,Ideal,H,SI1,61.5,55.0,4.41,4.43,2.72,434
25289,1.5,Premium,H,SI1,61.6,58.0,7.33,7.38,4.53,8669
15503,2.28,Ideal,J,VS1,62.6,54.2,8.37,8.41,5.25,16592
13247,1.11,Premium,G,SI2,62.5,57.0,6.54,6.49,4.07,3804
24238,0.41,Ideal,J,VS2,61.7,55.0,4.79,4.81,2.96,587
6538,0.37,Premium,D,SI1,62.3,56.0,4.64,4.61,2.88,874
12195,0.25,Ideal,H,VS1,61.5,56.0,4.05,4.08,2.5,445
2653,0.31,Ideal,E,IF,63.0,55.0,4.34,4.37,2.73,1214
17728,1.27,Very Good,I,I1,60.2,62.0,7.0,7.05,4.23,3665
21517,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,2768
2840,0.3,Very Good,F,VS2,62.8,58.0,4.24,4.29,2.68,605
6319,0.9,Good,G,SI2,63.7,62.0,6.07,6.01,3.85,3014
12470,0.52,Premium,G,VS1,,60.0,5.13,5.19,3.16,1689
23621,0.74,Premium,E,VS2,62.7,58.0,5.72,5.77,3.6,3285
10,0.35,Ideal,F,VS2,60.5,57.0,4.52,4.6,2.76,706
12694,0.41,Ideal,F,VS2,62.1,56.0,4.79,4.74,2.96,1107
21281,0.32,Ideal,E,VVS2,60.8,57.0,4.46,4.42,2.7,1080
1513,0.3,Very Good,E,VVS2,61.4,58.0,4.25,4.28,2.62,789
1962,1.53,Good,J,SI2,64.1,58.0,7.3,7.18,4.64,6368
5544,0.66,Ideal,D,VVS2,61.6,57.0,5.57,5.64,3.45,3103
12488,1.07,Premium,F,SI2,61.8,58.0,6.51,6.57,4.04,4366
9048,0.37,Ideal,E,VS1,61.2,56.0,4.67,4.64,2.85,1124
2813,0.38,Ideal,G,VS2,62.2,56.0,4.64,4.62,2.88,983
5691,1.64,Premium,F,SI1,62.8,59.0,7.53,7.51,4.72,12670
24073,0.53,Ideal,H,VS1,61.2,56.0,5.23,5.26,3.21,1601
24071,1.01,Ideal,E,SI2,61.1,59.0,6.53,6.47,3.97,4787
16958,0.59,Good,E,SI2,57.4,62.0,5.53,5.49,3.16,1327
10376,0.2,Premium,E,SI2,,62.0,3.79,3.75,2.27,345
12428,1.16,Premium,J,SI1,62.2,58.0,6.75,6.68,4.18,4326
24345,0.71,Premium,E,SI2,62.2,57.0,5.74,5.68,3.55,2386
20512,0.77,Ideal,E,SI1,61.6,57.0,5.87,5.91,3.63,3189
15634,0.32,Premium,J,SI1,62.2,59.0,4.41,4.37,2.73,468
15965,1.14,Very Good,D,SI1,60.2,60.0,6.7,6.85,4.08,7106
16018,0.74,Very Good,J,VS2,60.8,58.0,5.79,5.85,3.54,2003
19851,0.32,Ideal,G,SI1,62.5,55.0,4.35,4.38,2.73,477
22396,0.7,Very Good,I,VS1,62.4,59.0,5.55,5.64,3.49,2274
14173,1.5,Good,E,SI2,64.5,58.0,7.06,7.11,4.57,8492
23235,0.59,Very Good,H,VVS1,63.7,56.0,5.35,5.38,3.42,1870
2651,0.92,Good,H,VS2,63.4,57.0,6.11,6.17,3.89,4247
2024,0.9,Premium,G,SI1,62.2,60.0,6.14,6.07,3.8,3984
25503,1.73,Premium,H,SI1,61.8,57.0,7.77,7.64,4.76,12931
6035,2.02,Premium,H,VS2,62.7,53.0,8.02,7.95,0.0,18207
11345,0.44,Ideal,G,IF,62.2,53.0,4.9,4.94,3.06,1348
23787,1.21,Premium,H,VS1,62.3,58.0,6.77,6.84,4.24,7094
14541,2.15,Ideal,H,SI2,60.3,59.0,8.34,8.41,5.05,16146
18921,1.07,Very Good,I,SI1,62.6,58.0,6.49,6.57,4.09,4451
4408,2.13,Premium,J,VS2,59.6,59.0,8.43,8.37,5.01,15110
3170,1.04,Premium,F,VS1,59.4,60.0,6.58,6.56,3.9,7632
3888,1.55,Very Good,D,SI2,58.9,57.0,7.59,7.63,4.48,11284
23309,0.91,Fair,F,I1,67.0,62.0,5.97,5.89,3.98,1570
25167,1.19,Fair,I,SI1,64.9,58.0,6.64,6.55,4.28,5198
7020,1.2,Ideal,J,SI2,61.7,56.0,6.87,6.79,4.21,4744
14760,0.5,Very Good,G,VS2,60.3,58.0,5.15,5.19,3.12,1354
4353,1.01,Premium,F,SI2,61.7,60.0,6.42,6.36,3.94,4616
12258,0.33,Ideal,D,SI2,60.9,56.0,4.48,4.45,2.72,631
11263,1.31,Premium,G,VS1,61.5,59.0,7.06,7.0,4.32,10071
11736,0.6,Good,G,SI1,65.3,56.0,5.21,5.26,3.42,1350
21322,0.7,Premium,G,SI1,61.2,60.0,5.7,5.74,3.5,2042
23062,0.39,Very Good,H,VVS2,62.1,58.0,4.63,4.65,2.88,855
13681,0.32,Ideal,H,IF,60.9,56.0,4.42,4.41,2.69,1080
12388,1.09,Ideal,F,SI2,61.2,55.0,6.64,6.67,4.07,5016
22171,2.02,Ideal,I,SI2,62.2,57.0,8.06,7.99,4.99,10412
8970,0.56,Ideal,H,IF,60.4,57.0,5.35,5.39,3.24,2157
10777,0.23,Very Good,E,VVS2,61.8,59.0,3.92,3.95,2.43,465
26486,0.82,Ideal,E,SI2,62.2,57.0,6.0,5.97,3.72,3012
4819,1.22,Ideal,I,SI1,60.2,58.0,6.96,6.9,4.17,5807
24478,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,827
18682,0.63,Very Good,G,VS1,61.5,56.0,5.53,5.49,3.39,1960
26405,0.5,Premium,G,VS1,62.5,60.0,5.13,5.08,3.19,1583
9218,0.54,Ideal,H,VVS2,61.1,56.0,5.23,5.28,3.21,1696
18226,0.79,Ideal,G,SI1,60.3,60.0,5.98,6.02,3.62,2907
7341,0.77,Premium,F,VS1,62.1,60.0,5.82,5.77,3.6,3343
23720,1.72,Premium,H,SI2,59.8,59.0,7.77,7.74,4.64,10749
17993,2.02,Premium,G,SI2,61.0,58.0,8.15,8.22,4.99,15498
13113,0.31,Ideal,F,IF,62.1,54.0,4.36,4.4,2.72,914
4384,0.37,Ideal,E,VS1,61.2,56.0,4.64,4.67,2.85,876
10812,1.01,Premium,H,VS2,60.5,58.0,6.46,6.4,3.89,4839
11446,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1221
5878,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,945
9385,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,3780
6950,1.51,Good,F,VS2,64.0,59.0,7.16,7.08,4.56,8794
20350,0.56,Ideal,J,VS2,61.9,57.0,5.29,5.31,3.28,1280
2701,0.73,Premium,F,SI2,58.3,58.0,5.95,5.91,3.46,2393
14132,1.24,Very Good,F,VS1,59.0,60.0,7.0,7.07,4.15,9885
13157,0.31,Ideal,G,VS2,62.1,55.0,4.35,4.38,2.71,577
15798,1.03,Premium,G,VS2,62.3,57.0,6.51,6.43,4.03,6146
18178,1.16,Good,H,SI1,64.0,58.0,6.63,6.56,4.22,5678
3013,2.01,Fair,D,SI2,59.4,66.0,8.2,8.17,4.86,15627
4601,0.26,Ideal,D,VVS2,61.4,56.0,4.15,4.12,2.54,769
2608,1.0,Ideal,G,VVS1,61.9,57.0,6.43,6.39,3.97,8366
